LAMMPS (23 Jun 2022 - Update 4)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.002 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
    113500   1498.7007     -232462.23      0             -220064.2       45060.505      1406343.1    
    114000   1497.3168     -232405.1       0             -220018.51      45116.59       1406527.2    
    114500   1508.1248     -232462.93      0             -219986.93      44894.014      1406710.9    
    115000   1505.4945     -232431.44      0             -219977.21      44989.783      1406894.4    
    115500   1504.449      -232436.57      0             -219990.99      44821.35       1407077.6    
    116000   1500.2992     -232435.4       0             -220024.14      44676.841      1407260.5    
    116500   1496.7796     -232450.48      0             -220068.34      44579.826      1407443.2    
    117000   1494.5219     -232472.98      0             -220109.51      44503.948      1407625.6    
    117500   1494.1502     -232498.66      0             -220138.27      44259.251      1407807.7    
    118000   1497.6061     -232534.52      0             -220145.54      44102.339      1407989.5    
    118500   1496.1604     -232507.04      0             -220130.02      44041.815      1408171      
    119000   1498.0688     -232486.55      0             -220093.74      44167.75       1408352.3    
    119500   1500.9479     -232465.15      0             -220048.53      44242.424      1408533.3    
    120000   1503.1136     -232440.24      0             -220005.7       44059.538      1408714.1    
    120500   1500.3105     -232387.26      0             -219975.92      44065.459      1408894.7    
    121000   1500.9073     -232383.38      0             -219967.1       44349.26       1409075      
    121500   1508.0168     -232456.96      0             -219981.86      44187.887      1409255.1    
    122000   1499.81       -232421.65      0             -220014.44      43944.397      1409435.1    
    122500   1499.8849     -232464.88      0             -220057.05      43724.59       1409614.8    
    123000   1496.3536     -232475.77      0             -220097.16      43687.635      1409794.2    
    123500   1493.3027     -232477.42      0             -220124.04      43510.237      1409973.5    
    124000   1497.9546     -232521.39      0             -220129.53      43294.189      1410152.5    
    124500   1494.0357     -232471.5       0             -220112.06      43378.722      1410331.2    
    125000   1500.5403     -232487.19      0             -220073.94      43419.921      1410509.7    
    125500   1499.054      -232429.44      0             -220028.49      43616.909      1410688      
    126000   1508.5545     -232466.02      0             -219986.47      43524.128      1410866.1    
